13/06/2022 20:46:21 	 45499; 450; 3.2541;
13/06/2022 20:46:25 	 45499; 500; 3.5945;
13/06/2022 20:46:30 	 45499; 550; 3.9846;
13/06/2022 20:46:33 	 47114; 300; 2.3353;
13/06/2022 20:46:36 	 47114; 350; 2.6828;
13/06/2022 20:46:40 	 47114; 400; 3.0423;
13/06/2022 20:46:44 	 47114; 450; 3.4791;
13/06/2022 20:46:48 	 47114; 500; 3.6657;
13/06/2022 20:46:53 	 47114; 550; 3.898;
13/06/2022 20:46:58 	 47114; 600; 4.2251;
13/06/2022 20:47:01 	 44261; 300; 2.1688;
13/06/2022 20:47:04 	 44261; 350; 2.454;
13/06/2022 20:47:07 	 44261; 400; 2.9204;
13/06/2022 20:47:11 	 44261; 450; 3.193;
13/06/2022 20:47:15 	 44261; 500; 3.4659;
13/06/2022 20:47:18 	 44393; 300; 2.2557;
13/06/2022 20:47:21 	 44393; 350; 2.5766;
13/06/2022 20:47:25 	 44393; 400; 2.8769;
13/06/2022 20:47:28 	 44393; 450; 3.1361;
13/06/2022 20:47:33 	 44393; 500; 3.6469;
13/06/2022 20:47:36 	 42100; 300; 2.1157;
13/06/2022 20:47:39 	 42100; 350; 2.4948;
13/06/2022 20:47:42 	 42100; 400; 2.7639;
13/06/2022 20:47:46 	 42100; 450; 3.0943;
13/06/2022 20:47:49 	 42100; 500; 3.3042;
13/06/2022 20:47:52 	 40005; 300; 2.0003;
13/06/2022 20:47:55 	 40005; 350; 2.3877;
13/06/2022 20:47:58 	 42664; 300; 2.1971;
13/06/2022 20:48:02 	 42664; 350; 2.6149;
13/06/2022 20:48:05 	 42664; 400; 2.7597;
13/06/2022 20:48:09 	 48566; 300; 2.6143;
13/06/2022 20:48:12 	 48566; 350; 2.7509;
13/06/2022 20:48:16 	 48566; 400; 3.2248;
13/06/2022 20:48:20 	 48566; 450; 3.6961;
13/06/2022 20:48:25 	 48566; 500; 4.0185;
13/06/2022 20:48:28 	 46540; 300; 2.4293;
13/06/2022 20:48:32 	 46540; 350; 2.8306;
13/06/2022 20:48:36 	 46540; 400; 3.2415;
13/06/2022 20:48:40 	 46540; 450; 3.4095;
13/06/2022 20:48:44 	 46540; 500; 3.9241;
13/06/2022 20:48:47 	 43440; 300; 2.1859;
13/06/2022 20:48:50 	 43440; 350; 2.5029;
13/06/2022 20:48:54 	 43440; 400; 2.8543;
13/06/2022 20:48:58 	 43440; 450; 3.3075;
13/06/2022 20:49:03 	 43440; 500; 3.8965;
13/06/2022 20:49:06 	 47457; 300; 2.3059;
13/06/2022 20:49:09 	 47457; 350; 2.6975;
13/06/2022 20:49:13 	 47457; 400; 2.9614;
13/06/2022 20:49:17 	 47457; 450; 3.3446;
13/06/2022 20:49:21 	 47457; 500; 3.6334;
13/06/2022 20:49:24 	 49870; 300; 2.6485;
13/06/2022 20:49:28 	 49870; 350; 2.7519;
13/06/2022 20:49:31 	 49870; 400; 3.069;
13/06/2022 20:49:35 	 49870; 450; 3.4205;
